reviewerID,asin,overall
A1P2NBM3P3TS2X,B00A2H9QN8,5.0
AB9Q52OYE7E6N,B006U1J5ZY,3.0
AELXRFUOBKUYM,0784011222,4.0
A3BDTOT0W4SGX1,0790731037,4.0
A2Q42ON9CEHR4O,B001AR011A,2.0
AW3VZ5O895LRK,B005MYEPXC,5.0
ADJXL0W0RJ7VV,B00009W0U4,5.0
ALLIGF5OZM1I6,B002ZG97TW,4.0
AH1M9A3JTV7C3,B000067J3S,5.0
A2LSRBVD2MK3PL,0780621980,5.0
ATA9L747CJ622,6305554420,3.0
A38G64S5VMRI1P,B00003CXQF,1.0
AXZGH2XP4CPCS,B00005JP28,1.0
A11VG3IJIMJXGV,B00005JMAH,5.0
AQE39VY4I8OFL,B00C888LOO,5.0
ABO2ZI2Y5DQ9T,B000ZECQ08,3.0
AWJNU3P7AA4ES,6303187064,5.0
AJANSYFGUIB3K,630442972X,5.0
A1U11PS71ML0YJ,630428845X,1.0
AW3VZ5O895LRK,B002T4GXUG,4.0
A1WP8IXH2DSHI9,B001JNNDC4,5.0
A2HJB9J5O5CLPB,0780022181,2.0
A2AKDKY2LNMQVK,6302091632,5.0
AUDNNSTI2IB5J,0792107683,5.0
ATU6AN7OFVO0M,B0000VCZNE,3.0
A17SUSWN64RA8J,B001KVZ6FW,5.0
A3KIQZNNTJ4UAM,B001BAWKQU,5.0
A2WOXS8C047TJX,B00DV1XYTO,3.0
A3KKM0T1KY42HA,B000MNP2K8,4.0
A10CGGF8HTVNL9,B0034G4P30,4.0
A39Z52KPAO8YR7,B0024FAR52,5.0
A2PGECNIEMCDKG,B00005JMCN,5.0
ASIA7V7CBSKD3,630428666X,3.0
A2EVP0NCXR6IYS,6304935811,5.0
A3KB1H0S7T6JX1,B00008DDXB,5.0
AD39QGHGWAOPQ,B000KLNLRI,5.0
A2LB4FLRZG6CUV,B001HN690O,4.0
A3AH69QTKVNX5G,B000LC4ZI0,5.0
A1VQBHHXIKHIGS,079283318X,4.0
A2TXR85WQLE32N,6302096243,4.0
A1R3VM07705OQP,B000FFJYE8,4.0
A2DVISAU15HTK6,B00000F3CD,5.0
A141HP4LYPWMSR,630575067X,3.0
A28TEYUOFXAJCK,B00005JM4N,5.0
A28GZ5XS8DE660,B00006AGHD,5.0
A2AOZQ3WTNVVOK,B000087F1Z,3.0
A1WBAPIEEV79JC,B000N4SA8M,5.0
A3362ICXMM3RFJ,0780623746,5.0
AEKJ8G550YYW2,0767824571,5.0
A3STFVPM8NHJ7B,B0024396EM,5.0
A18G7GG53G2X8A,B000JJSL1W,4.0
ARZH6KOTXR9L5,0783211856,5.0
A2DONFXNT3O9JQ,6303929591,5.0
A2RM9L2MM9EQVE,6303977898,5.0
AEY8NWA47TZ0E,B00003L9CF,5.0
A36QYTMMJ0O2IZ,0792165055,5.0
A2PNTEDGMOLMOY,B0021L8UXA,4.0
A2VYPEKBMV1E14,B003UESJME,5.0
A1NI0VOVXZBM7Y,0783234287,3.0
A2IHZZLM3F2VYG,B00005JN0W,5.0
AER15RIMV8E6D,B004LWZW9C,5.0
A1ZY828BYZGA98,0790731010,5.0
A126KX6FVI4T66,B0007CNXUK,5.0
A1MJ7W3R6ZVVZD,0790743353,5.0
AE9V37MS6QY8D,B002XMGGJM,4.0
A17WMMYCTCYDFQ,B001IDZLCK,5.0
A3EXIZWHSNVNME,B00E1LQEFE,5.0
A1S1BJFTA644TU,B005LAIIMG,4.0
A2MB0FJC95Y9TN,6304457383,5.0
A35OMAVBSYM5O7,B000087F7O,2.0
ARWRQ25FP49NE,B00005V5NQ,1.0
A3QU3O79AGNWCY,B00H9L26AA,2.0
A26BWRBPP4V2WF,B0007XG43W,5.0
A2KP5EI9VUHSRY,B00005JLWN,4.0
A1UQR7U1U4WLO1,6305112878,5.0
A19B0B2SV46GTF,B000LC4ZDK,5.0
A14ENRUZIHBOP9,0800102150,5.0
A3H9JSM1SUTE4O,B000BC8SXS,4.0
AK0CENM3LUM28,6305951624,3.0
AD342OQX4EFN7,B00005JLO8,2.0
AV5H2I9CHN8YI,0767802470,3.0
A2HLFXKI1C1GPK,B00008G8QC,2.0
A3KUP1YCQHBYSR,B001REZM6K,1.0
A3Q96AO14H4PVG,B00008AOWJ,5.0
A2ZB8B7VQONZA6,B0034G4OYA,5.0
A12BVGE3FSU9T1,157362408X,5.0
A2NKHNO8VA378W,B00005JPY0,5.0
A3TSJ46UGNT3QZ,B00000IC7B,1.0
A2ZGYUITDJWFWG,B001EAWMGA,4.0
ANCOMAI0I7LVG,B001HN6940,1.0
AQUVTQFFXP4AC,6302760046,5.0
A21G1HKUQPHFKI,B00005JM3C,5.0
A2Q13PHEXGR48Q,B00008MTY6,4.0
A1KMG1AIUS00DC,B000R55J1I,5.0
AQE41QO3NEUMW,B00004U1F9,4.0
A38RLBIN8LASPE,B00005JLQE,5.0
A3EISFBTLEQC69,B002JVWRDQ,5.0
A11XKY4EIU2KNR,B0002IQJ96,4.0
AE4JNORCLW8F6,B000ARFPMQ,4.0
A312Y25JGN682H,B009IV2Z7S,2.0
A3L31489BCB1D7,0767802659,5.0
AT07UZQQR7ZEH,B0009X770E,4.0
A1R2ONSLAI3M2X,6305718903,3.0
A1NI0VOVXZBM7Y,6301973038,1.0
AUK6ECH59NWS7,B005LAIH2C,5.0
A1XH4KDR90ZMIV,B00000IPHP,4.0
A2JQHSICQ2LVF4,B00005JPA6,5.0
A22FOZ8JT0BJ80,B00005JPY0,1.0
A1FWFCJU2G7TRA,B000R5OFNG,2.0
A13CV5FHB8CBOV,0790729369,5.0
AG6VV6RXR53MR,B00A27O5AW,5.0
A18758S1PUYIDT,6302662745,3.0
A1ER6IYOMM8VCT,B000UX798I,1.0
A3Q4NULWZU3RI,6301179544,5.0
A1T17BYSWE5QBE,B0067EKYAY,4.0
A1YG9TB69OT00R,B009KKLQKO,4.0
A2TAPL67U2A5HM,6302843308,5.0
A2DB19ATSK86LM,0792838734,5.0
ALEM0PYW04472,B00004W5TJ,4.0
A2PN7Z2VTHICL8,B000JMK6LW,4.0
A7QZOJZX85TIR,B00915G6WQ,5.0
A3BK0OMD8U6EE9,B002BWP2IK,4.0
A1POFVVXUZR3IQ,B000NVT0T8,3.0
AQE41QO3NEUMW,B00006ADG0,4.0
A1P98DMX8YUSNW,B005TK21WQ,2.0
A2J57EQ9KPGXR9,B000A2LV4W,5.0
A2RNTG686ZATNP,B00004CMOL,4.0
AJRFZ0VZ0LD26,B0059XTTW8,2.0
A18G7GG53G2X8A,B0016Q2D66,5.0
A3HSA7050DR9UG,0783228317,5.0
A2R4FZUQPZC3H8,079073155X,5.0
A8F2AZWB20X1H,0783222955,5.0
A16XRPF40679KG,B000TJBNHQ,5.0
A2DQ5X3OY3KS2,B001OMU6UM,5.0
A3TETPLQ10E0Y9,6300216047,3.0
A1NVW4NUXPOSJB,B00012QLAA,2.0
A1XOZW9A8TL7JY,0792837614,4.0
A29EREHE2HKK12,B001FB55OE,1.0
ASF3G5RPDATCH,B00003CY5X,5.0
AK0D7CDKE1SZ1,B00005JPXP,5.0
AIBRTGBN07D6A,B0000AQS18,5.0
A1NPNGWBVD9AK3,0792899202,5.0
ASHBFCUZAYCS4,B000FQISUS,3.0
A1N49TOJZFG48H,6302990114,1.0
A3T0OTH5072YRE,B000UNYK4E,3.0
A1JDDX70A0XUFO,B000053W5J,5.0
A1DC3TD7B6HPO2,B00004Z4WR,5.0
AKS9SJTHTU0OM,B00FZM8Z7I,5.0
A35Q36CDGMSKZB,0767836286,4.0
A3EXWV8FNSSFL6,B0033AGJ5Y,3.0
AFJFXN42RZ3G2,B000A3XY5A,5.0
A3MFGOKZO3CH63,B00003CY5U,5.0
A24RM8EQ4LL1IA,B005S9EL08,2.0
A3S9887MZFNNH1,B00004S322,3.0
A370Z6I5GBWU44,B00005RHGK,4.0
A35XMSURGM0L1N,B00080ZG10,2.0
A1COQ2DOO1O9HD,0800137884,2.0
ARQDRE3L7PFKK,6302800420,5.0
A73DFWJE0CGY6,B000JU9OJ4,5.0
A3E6NCEHG4SATV,6302503833,5.0
A48C8M5OM9ETJ,B0000CABBW,5.0
A38ZTUNQJVGP6S,0790731223,5.0
A2V7EO331SFUF6,0790743132,5.0
AD56YNG6BMJ7K,B000UPWO5E,5.0
A3VO8JQT6LVXZ1,B000UVV26A,4.0
A2MW90O3P2GOO5,B0013ERFGE,2.0
A3LH77PBDFEO3F,B000BYY11O,4.0
A3STFVPM8NHJ7B,B009IV2Z7S,3.0
A2IF6UKZCV0V0Y,B0000V46D6,4.0
A3TZIVZKCR8YM1,B00009W0U9,3.0
A7HASSXT44XRI,B000ROAK2W,5.0
A16CZRQL23NOIW,630386905X,5.0
A5VI800QMKE8,B0001VL0K2,1.0
A15E5DRWOTC52J,6301586026,4.0
A31JC6RV4951A0,B00005RDSN,5.0
AUGABW5AS2OXM,0790729601,5.0
A2EEUQ81DTY7G3,B00005JONL,4.0
A1H3NGGEQ37EX7,B000FC2GA0,5.0
ABLBRUT8DALNN,B00005JLQN,4.0
AJZ05YTL63CQK,6301954947,5.0
A1MCIBWCA5K9IW,B00CRVL5ZE,5.0
A1G65BMN1KUUD3,B005LAII1W,4.0
A3L3I5J6P5AE09,B001CC7PM6,5.0
AGCVPCMDY4Q2W,B001DWNUII,5.0
AFV2584U13XP3,B00005UQ9F,5.0
A2B8DJ0CKN9FAO,B00008WJEZ,5.0
A28OS9JADNW18M,B0002HOEKS,4.0
A14ZLQAJI6AAM1,B0000VAFNQ,5.0
A1YV65VD21CC9R,B000063K0V,4.0
A331OF34UX4Y1K,B0001NBNDY,1.0
ASIA7V7CBSKD3,B00005JNT2,3.0
AQP1VPK16SVWM,B000FP2OPY,4.0
A1X15AQVSCKKRG,B008220BLG,5.0
A2YM0JQI2IO0VS,B000K2Q7CI,5.0
A5155DSQ8QWJ7,6300213978,2.0
A3L31489BCB1D7,6300216497,4.0
AER15RIMV8E6D,6302765536,4.0
AVT7DW1N4GHFP,6302150620,5.0
A1DD15RXIXWENM,0767809688,5.0
A23KZBVCFKW1XS,B001C46P2K,5.0
A1BFTKKBHIR1BY,B00005JNTI,3.0
A1J2931UBBJPXM,0792164903,5.0
A2U109NBAFMO88,B00005R24H,5.0
ADMZXQ714FFUR,B000FP2YRM,4.0
A25MZ7A5A4I6Z5,076781505X,2.0
A1YHKSTVSYEYTU,B00005JLSE,3.0
A3TZB9SXJCFMFJ,6301798503,4.0
A1N37L78ZREG8Y,B000YABIQ6,3.0
ANCOMAI0I7LVG,B0000YTOL2,1.0
A3SV1O66RIPYUF,B000H6SXW4,5.0
A2GCWLR0HRLHT0,B003Y5H53S,5.0
A3UJUVPDP4XF3B,B00003CXXO,2.0
A1Y68ST3FKUNER,6300185125,5.0
A39GH2BZBPH7ED,0782009980,4.0
A13DQTXG02HZC1,B00008DDSA,3.0
A1PW6G3EFXCLFJ,B000CR7RCK,5.0
A10H47FMW8NHII,B00BEIYNRS,5.0
A1YWUPCT83WY48,6302035058,1.0
A1ER6IYOMM8VCT,B0001JXOUS,5.0
A1DRKVXO300RUE,B00005JNBQ,5.0
A2E0TZSNGNFVHL,0792845730,5.0
A2JD9YDHLC76IB,B008JFUQZ2,5.0
A1TD9JUXG1DGW3,B00002ZMNV,5.0
A3NHUQ33CFH3VM,B000KX0HIC,3.0
A177XBNQ3ZPBBI,B003F3NDWG,5.0
A1VAJ4T03Y5UDN,6304946554,5.0
A1V6A298A3LKLW,B0027ISJ1K,3.0
A1H51IIUNBGTBY,6300214540,5.0
A2CAUK74W7T9E2,B001AZJKKK,3.0
A1YEUHFAUF9F8L,B0011FDVGI,4.0
A2XP3I02XHN7VX,6304089767,5.0
A20JSDQSIOH7DQ,B00007G1YL,4.0
A37HZRK83X3IQW,B00FXOO1VC,4.0
A2B0DPQK20LYYJ,B000JJ4DDM,4.0
A2WKQYPB1RIRB5,0783226004,4.0
A1ERDXS0QLEVKB,B000065U36,5.0
A3G77QXVTLRC6F,0780019172,4.0
AP839YM0XJ664,B000055YV3,5.0
A268P9HZD272Q7,B00005JP9X,3.0
A3PJXZOYC8026Z,B00005JLR8,3.0
A2KHGS9SWP4LOF,1415726698,4.0
A2V3P1XE33NYC3,B000021Y74,5.0
A1CR13BLEJJ04Z,B003NFM3JK,5.0
A1TW9ZGRDQQZ2Y,B000RGN2IY,3.0
A1QR6FZVY58AD5,B000LC3ICE,2.0
AU8552YCOO5QX,6300270122,1.0
A3FHSLWEMH7JD8,B0014CSNDY,5.0
A3O536E2YOKK4Y,B002ZG98VE,4.0
AEGLLY9CXWXX3,B005LAIHXQ,1.0
AHPV4F8IVSC39,B000F8DBDK,2.0
A33HUURDJ4DVG3,B000AP04EW,1.0
A1Z0L9OTJYKCSS,B000YGGNLK,5.0
AYWSFRCIMOAYE,B000TJ6PB0,4.0
A3TNM3C9ENUCFW,B00005JNTU,4.0
A34PAZQ73SL163,0790743213,5.0
AH3T6B91KBXFV,B00BNWWUDY,4.0
ADS5APY1NKTL4,B008OGIPJA,5.0
A14OJS0VWMOSWO,B0001WNL2G,5.0
A3F8T3BRXRX5P3,B005LAIIHG,5.0
A255E1L105V4MU,6301966015,5.0
A3CN9CCJUNIPKT,6301978595,3.0
A6FIAB28IS79,B00005V3Z4,5.0
A3P0IDN2BTGNLQ,6302816580,5.0
AM2A0VJQYZTI5,B0000039ET,1.0
A2QEW5BSX4HXOR,6303039693,5.0
A1KZT2QK7NUFWB,B002BWP49C,4.0
ABO2ZI2Y5DQ9T,B000NVT0S4,3.0
A17JB33WWOX2B0,B0001LJCUM,1.0
AIWPVV1HQKIX5,B000VAPZM2,5.0
A3O5T5VAQ3TD17,B0017JHQOG,4.0
ANOBZWKE25SBY,B0007LBM4A,4.0
A2BZUYR15ZYI29,B00005UQ9W,1.0
AQI2CW6UKF1ES,6305492247,5.0
AESY8NCX6VS6O,B00020BW4G,4.0
A2THIXG7X5T53F,0792838963,4.0
A2BZ7MYTSNYMEW,B00005JPLW,4.0
A3147VI84M5TN7,B008RV5K4U,5.0
A36X6YRWEQQ7PW,1573628522,5.0
A3LZGLA88K0LA0,B003HTSJAE,4.0
AAGKECFI47XBY,B003L77GZQ,5.0
AQW0DI8M0W9LC,B000M341SC,5.0
AO3JW5VHT2GQ,B00005JLCS,4.0
AF3X7J0XC391L,0767839129,2.0
A337ZBWBY9UC1Q,B002QW7AJY,2.0
A2USIV27JCNABH,6300184234,5.0
A2UZLIH3BSGJ3N,B0000AZVEN,4.0
A9XKE4OE48BNK,B000X843UC,5.0
A2FE4OK3UPRQDW,6300215628,5.0
APZC5PRJVM0PY,B00005JPNO,3.0
A3C6CZC2JP67VK,6300214826,5.0
A35ZK3M8L9JUPX,B000TGJ8A8,5.0
A3MV1KKHX51FYT,6302526175,2.0
AZI2LSICN77KW,6300248143,3.0
A17N79D5PI5BMN,6300189821,5.0
A2BSZPRBKYAB2K,B0002KVUKM,5.0
A2SQJPUCZNHMZE,6303915655,5.0
A37Q80MN9S5AZO,B00000JSJ4,5.0
A2VCW1OQD4GHC,6305358567,5.0
A2DSHV4690B8BW,B000E1E7UE,5.0
A9Q28YTLYREO7,B000JJSL1W,1.0
A1COSZMOI965TQ,B00BVMXBDO,2.0
A2HVL790PBWYTU,B0036WSW8G,4.0
A3Q4XAQXKKV6V,B000E33VZ4,2.0
AJR0OYOP007DB,B005LAII8K,5.0
A2WJLJAUQ41X2X,157347049X,5.0
A1XVPW535N9XUL,B00005JO2V,5.0
A3EANXZM97V8YS,0783226934,5.0
A10ODC971MDHV8,6301967674,5.0
A161ANWB62G3M8,0792845552,5.0
A19BTO59X1BYGS,B001ER4CNO,5.0
A2QHM5HBSIXRL4,B000YDMPAQ,3.0
A3MGKU008K95W9,B00005JO28,1.0
A1EQ5D5JRSW23K,B0000ACOXL,5.0
AV6QDP8Q0ONK4,B004EI2NOK,5.0
A2BQBRRKDUJAE6,B00BPRI6WG,4.0
A2F3SXHT6RBV81,B00005JMCN,3.0
A2EO4O7D7BA2K8,B00HX0KIAM,4.0
ALH5ICRHO43PV,0790735172,5.0
A3EERJGK0VGUM7,B000FI9OCW,2.0
A2ZB8B7VQONZA6,B006BZ8NXY,5.0
A3AD071UEP20WS,B0019LY5IC,2.0
A2ZL87Q398NIUU,B00005AA9S,5.0
A3G515RA5ZXR3B,B00003CXMV,1.0
A1NI0VOVXZBM7Y,B00008YOD2,1.0
A2R1HAXRNU0QX7,B009AJB0YM,3.0
A3QGRSZ7VTV0SY,B00005QVVC,5.0
A3IR594TSSP5M4,B000ZS8GUS,5.0
A3PLLYA8OFMBWZ,B005LAII58,4.0
A1GHUN5HXMHZ89,B00005JM4W,3.0
A47V1VCGSA6P5,0780627024,5.0
AIC7J32QZY2KF,B00006C7G9,5.0
A328S9RN3U5M68,B000NOK1KC,5.0
A3TYC8T6W81DDB,B007TZN3ZS,3.0
APIW11UEPKIC2,B00003CY5A,3.0
AZ6BPBC13KWBR,0792833198,5.0
A3SU3TXON36T0X,B0002DRDVO,5.0
A363QRXP83K8ZE,0792846303,5.0
AYCJSA9HR7TKO,6303107346,4.0
AUCISQA1YXX86,B001GCUO16,2.0
A1N0RABYB0NZ9G,B0000DIJOS,3.0
A3UPYGJKZ0XTU4,B000R349JI,4.0
A3FY3H6F4249E0,B005LAII3A,5.0
AR3RTSICQSCXC,B000A3DGG2,5.0
A2VJ80PM1G00QV,630587493X,5.0
AHBMPMQISKUN6,6300248143,3.0
A2RH7ARWQSUVQV,B000Q6GUT8,1.0
A31A9GENAJYD64,B0038SUBDC,5.0
A20TJ5P97W5MS1,6301884337,5.0
A3BAOIC7JMCY6R,B000WC389G,2.0
A3AGZFOHFB56BF,B009PJ1Q82,4.0
A1G5LJ8T1IGYC5,0780619331,4.0
A2PY5E9W2FYEX1,6301966554,5.0
ALY3TZZ2J9T4O,B00000INF5,5.0
A1IUI3CJUMB7J0,6304697961,3.0
A3R36DZQEWNVJ1,B00005JO20,3.0
A2R1GFS6P1PC18,B00000I1OY,4.0
A118EMGEEONLNY,B000WC38BO,5.0
AK61LQI92GTCH,6304457316,5.0
A1L43KWWR05PCS,B00005JLSE,5.0
AL4MKKO24563R,6301972066,5.0
A31D8QKJXU93BT,B00005JN7C,4.0
A2MOF25G60EOJZ,6303383041,5.0
A3KF4IP2MUS8QQ,B0017PB5W4,5.0
A3OXHLG6DIBRW8,0783222734,5.0
A120DADS9WILNI,B000YDMPA6,4.0
AI8X8Y6KU7XXK,0780631153,5.0
A1N16EU00XJWRD,B000JVSUXO,2.0
A27HBSLD5P8TQU,B002AMUDJY,4.0
A3MGJVPJBNPSEJ,0783227507,5.0
AVKNUQRS9D04M,6301982746,4.0
A3FFKU2MTCOBM1,6303398375,5.0
A1Z9CIU8G1SNNU,B00152R4IS,5.0
A1W5P5L2C5MCHC,6302363098,5.0
A7LMT1G8ZAJ2X,6305763305,5.0
AIJ6XU28MF3B,6302035058,5.0
AV3AUFSA1DXVZ,B00H7LINKE,5.0
A31I3HXMD5H1EL,6301986156,5.0
A25RN8X70DSZLU,6304406053,5.0
A1ZQYRVSZDI42J,B000N9VSN6,4.0
A18IK6YI6T3RK2,B00005JKMW,3.0
A27F55R0373AEK,B00188M5TM,5.0
A31TVT9DSU5HL1,B003ES5JDS,5.0
A2PIG1YPR7XTVM,B005LAII12,3.0
A3LFHTJ7JPXJ28,B003EYVXTG,5.0
A2XHUR8JIYJ06B,B002DGTAGY,4.0
A1D696068E7EOU,B001G0N1QS,5.0
A28WJUJF6D2ULA,B001209SMS,4.0
A1MFZ4UYH4MN98,B000641Z72,5.0
A1RVF43G6YKDTK,B00064LJVE,5.0
AID8OJP77VK6Y,B00005T7H7,4.0
A2NJO6YE954DBH,B000MEYKDC,3.0
A3DHQ5WO80X1IZ,B00005JPT0,2.0
A1DV6NTPQRWZE3,B0009VBTQY,4.0
A3MKXM4KUSRAC7,B00005JNS0,5.0
A6AOLZK82A67C,B0009MAPVS,5.0
A125MB4R88JZ5U,B001DPHDCY,5.0
A23LCEFE2BWE5F,0767824555,4.0
A2SQJPUCZNHMZE,6304932553,5.0
A1LKCUQ3SQTHBE,B0095FJHXC,5.0
A2OXDJP1Z3LNOK,B00005JNBQ,5.0
A19XE6G6NDZFPS,B0002NY8PI,5.0
AIVW1JAT9T44,B00005JPY0,5.0
A2D7B5I7ZQ51XL,6303102859,3.0
AGMONAK82UL7R,6301760344,5.0
A3QLAOOTFEHCJI,B0034G4P7G,4.0
A1SOZ51PECGR0E,B004XFZ41S,3.0
A1Q1PP3Z4QDUQM,B00005JKJJ,3.0
A5KMMY627T3W,B000QFCD8Q,5.0
A1HAKVMGCST6H5,B0000ALF8I,4.0
A2EWN4ANV3CPG6,0792839730,5.0
A2WFXUOK8KU7KS,630557605X,4.0
A2EY2RBD9C3ZIR,6301661761,5.0
A35CCGJDNXUDY9,B008JFUN50,5.0
A1IANEBSMVGHS9,B0001CNRRU,3.0
A308QC9XPFHFGJ,B000CQ98FK,5.0
A1J03J0HZ7KU5T,B001B23ED6,3.0
A1GSUBM9QPHUK3,6301798074,5.0
A18G7GG53G2X8A,B002V3HT2G,2.0
A1U3JO0AW9O1FF,B00JBBJJ24,3.0
A38BQKP5SWQN5O,6300268993,5.0
ATL59M13CDV4J,B000R349JI,4.0
A1Z1NQJUJQ5CRO,B00BEIYH1A,3.0
A2L9RSH5C5QSCX,B00003CXZ1,5.0
A1COQ2DOO1O9HD,0790729385,5.0
A5JRN5EA6SWXG,6301007875,5.0
AWG1LIHKVGMN4,630018675X,3.0
AUHZ4NEDBKM1X,6301589068,5.0
A2UN5UY8Q6YMOF,B00005JNJV,5.0
A3RSO2MXIZA9EB,B0007Z9RB6,3.0
A16CZRQL23NOIW,6304429207,5.0
AEQFYOI6YJ83Z,B005F96UNM,3.0
A1K3NQAO49LXL2,B003UESJH4,5.0
A32CG0V371FRQ2,0767817664,4.0
A1MSDMFCLSBNTJ,B001RXB4H2,5.0
A1I7QGUDP043DG,1573623598,4.0
AZ3AI1RNUX3YB,6302717647,5.0
A3PPXVR5J6U2JD,B005LAII0I,2.0
A1PASRZ81DY9C,6303917410,1.0
A17E28QEX42YU0,0767805267,4.0
A1332UYSH5FZBI,1566053455,4.0
A3G1PR7H69ETR,B000FA57H6,5.0
AXSUYHR01V8HQ,B00005JKJA,2.0
AWWY3JYKYJIOS,078322687X,5.0
A25MWJEGBTTYD9,B00CPR3RB0,3.0
A3O536E2YOKK4Y,B000HCO83G,5.0
A1TDZEH5C95RDJ,B007JG5I3M,4.0
A293HA28PN3VO4,B001QMCJ14,4.0
A2CZ98V784SRJ0,B009904NLY,4.0
A1W5P5L2C5MCHC,B003Y5H574,3.0
A2KGMLHTZAYTRT,B0001AVZDU,4.0
AGLMZJVUGSOD5,0780623134,5.0
AZWFKYXA6ZAV9,B0000AQS0F,4.0
A3OEECMCM2T4KQ,B0002234LS,3.0
A14Z0Q1DU6CBJJ,B00005JLJM,4.0
A3425JKJH88RSJ,B00275EHBY,2.0
AXQXOJSU47S9N,B004QSQMG8,5.0
A12RMAJXRPQWTY,6300184110,5.0
AD0J5KK4WQXNS,6302309506,5.0
A3BLK7BL8UGH06,B0001I2BUI,5.0
A3USRUCHAOC3MT,B002GYHIYE,5.0
A2EBHVSUECXI3I,B00HNGZHDE,3.0
A3A90CELVLOUP6,B00003CYJ4,5.0
A2TXR85WQLE32N,B001G0N1QS,4.0
A1KP0IVWU0RQ0A,B0009S4IHO,5.0
A23OLFTIJLNJM4,B00006HAX7,5.0
A2HVL790PBWYTU,B005LAII2Q,3.0
A3VHGUZCGYA4KK,B008P9M614,5.0
A328S9RN3U5M68,B0013D8L7C,5.0
A1LISVBK6TFGMR,6305657939,4.0
A232A4K13XTE7J,B00005JLKN,3.0
A7PBI5HADJYER,6300214664,3.0
A16CZRQL23NOIW,6302878543,5.0
A7Q4EVM01AT09,B000WP07F6,5.0
A112UYCJEYZPIP,B000NOIX48,5.0
AJRFZ0VZ0LD26,B001C5LLL4,5.0
A1GSR7RGCG1QYZ,630401967X,5.0
A31U2QT7SAL7K,B00005JLTK,3.0
A30ZRCYJZJ507R,B003TLMPFA,5.0
A2UJ474EJ79YCG,6303492509,5.0
A1CZICCYP2M5PX,0790729385,5.0
ADJBUPS8SJHTC,B00005ALM8,5.0
A34OD5GD02R6KN,6300214648,3.0
ALDAF4VVLFRHP,B000ZECQ08,5.0
A3HZGRD34E1ECB,B008JFUPFI,5.0
A250RSMTAWJOPT,B00BEIYIF0,5.0
A1FG91CM8221X1,B0000VD02Y,4.0
A3UA046AA3DXFD,0790744295,4.0
A3PPXVR5J6U2JD,B00C5W3SBE,4.0
A1VCLTAGM5RLND,B0000VCZMK,5.0
A8DI0COTCMRDV,B00008MHC1,3.0
A3DY46ZABF4CMQ,6305006598,5.0
A7Y6AVS576M03,B001ILFUBE,1.0
ABLBRUT8DALNN,0793961009,2.0
AL4MKKO24563R,6301797973,5.0
AXQ8T2D9IT6UG,B000HCO83G,4.0
AGKB3TS7PVF51,B00018D42W,5.0
A2B8GXSCB1R05T,B0000A2ZU6,5.0
A2C5LA07JCDWTN,B00005RHGK,4.0
A1U8PM2SXOWNXK,6303046436,5.0
A2UYGOYMV73826,B004UXUUDA,4.0
ALP0JQLQOKXII,B000CEV3L4,1.0
A3EAU736LWTDCE,B0006ZXJ2U,2.0
A30YP1B6XWP3S4,B00CYQXGMW,5.0
A26YCV25Q02M43,B002T7X4UK,5.0
A2KV1BGP1TZFWC,630361437X,5.0
A3BGEGDANRCBV8,B0059XTTZU,2.0
ANCOMAI0I7LVG,B00005JNC2,3.0
AEQSPI1IHEG4O,6302010144,5.0
ATWK744FUQXVX,B00005JLTM,1.0
A30TK6U7DNS82R,B0009X763C,3.0
A3REYP3W0BLUNA,B003Q6D2B4,5.0
AEYGX6L1KJQX,B00006HAZ4,5.0
A16GAIJJE39T1S,B00005JLZW,5.0
A27GTBNUF8DUEF,B000YAF4MA,3.0
A3KXMZ1BOAJSRE,B008JFUNHI,5.0
A3LX5ELWX6HYK6,B003L20IEC,5.0
A3I9DM8V0M6U6H,B003UESJEM,3.0
A35ZY4VJUCJ19W,6300182495,2.0
ALPZZC0F0511P,0783229887,3.0
A3IMC3V6YXSLV4,B009AJB0YM,3.0
AWUVD5BZFVBFO,630356643X,4.0
A3KB1H0S7T6JX1,6300217000,4.0
AG1MDK0TA0GUM,B009AMANBA,5.0
A1Y69PYRQLSRHP,6302800900,5.0
AL594SEIP2R35,B000BKDNX0,5.0
A3LCXMS16P2UEG,6300269329,4.0
A19MMJMNCJEBTS,0767827678,5.0
A2NJO6YE954DBH,B00008W64E,5.0
A2YP1HYB6Q0JEQ,1419819100,5.0
A2K2GSY6ZCYBM8,B002GSXKP6,5.0
A73DFWJE0CGY6,B001D2WU8O,4.0
A3W4SX5CA1MK2I,B00BBI7EZY,3.0
A3AEQWXRLJ4D5E,6301991311,5.0
AEF8X4ECM4Q3S,0783227507,3.0
A35ZK3M8L9JUPX,0767804309,5.0
A3MX96YM4NT6HT,B0012680D0,5.0
A9N0IJ7IMC6SM,B002XTBEDI,5.0
A3P2ROVW7YWQGJ,B0002HOEGM,4.0
A25KKXUQQ0OLWB,B00068NVMK,5.0
A2JD9YDHLC76IB,B003R0MF3A,5.0
A3VC0DXNSMFKZV,0767849493,1.0
A21ZB4GEHW6B8E,B00111YM5Q,3.0
A3V8J2RSKXUQ0S,B002ZG975Q,4.0
A2J6KY8XS5B0HG,0780623746,5.0
A31VYFJN38A8QI,B001L1IDJ2,4.0
A2O47GZ0COFWM7,6300183092,2.0
A2WZON0QPX7C9X,0788803743,2.0
A20EEWWSFMZ1PN,6303686850,5.0
A2TXA58UT6ICFR,B001FB55Y4,5.0
